id,sentence,difficulty,difficulty_encoded,sentence_length,word_count,average_word_length,pos_tags,unique_word_count,type_token_ratio,clause_count,long_word_count,sentence_length_words,long_sentence
564,"Selon les auteurs de l'article Cahiers santé, l'accès facile à des huiles peu onéreuses a joué un rôle prépondérant en raison d'une production industrielle généralisée à bas prix.",C1,4,179,28,5.428571428571429,"Counter({'NOUN': 8, 'ADP': 6, 'DET': 6, 'ADJ': 6, 'VERB': 3, 'PUNCT': 2, 'ADV': 1, 'AUX': 1})",27,0.9642857142857143,1,6,28,1
565,Cela nécessite des équipements et suffsamment de place.,B2,3,55,8,6.0,"Counter({'NOUN': 2, 'PRON': 1, 'ADJ': 1, 'DET': 1, 'CCONJ': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 1})",8,1.0,0,3,8,0
566,"Vers dix heures, je monte dans ma chambre.",A2,1,42,8,4.375,"Counter({'ADP': 2, 'NOUN': 2, 'PUNCT': 2, 'NUM': 1, 'PRON': 1, 'VERB': 1, 'DET': 1})",8,1.0,1,1,8,0
567,"Innovation et simplicité sont les jalons du seul chemin à parcourir pour retrouver concrètement et durablement un élan créatif adapté à un monde qui change, évolue mais reste friand de bonnes choses.",C1,4,199,32,5.25,"Counter({'NOUN': 9, 'ADP': 5, 'VERB': 5, 'CCONJ': 3, 'DET': 3, 'ADJ': 3, 'ADV': 2, 'PUNCT': 2, 'AUX': 1, 'PRON': 1})",29,0.90625,1,6,32,1
568,Parce que jamais je céderai devant la barbarie.,B1,2,47,8,5.0,"Counter({'SCONJ': 2, 'ADV': 1, 'PRON': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",8,1.0,0,1,8,0
569,"Dans ces lieux imaginés, rien ne nous perturbera",C2,5,48,8,5.125,"Counter({'PRON': 2, 'ADP': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 1, 'ADV': 1, 'VERB': 1})",8,1.0,1,2,8,0
570,"J'habite au Niger, et vous ?",A1,0,28,6,3.8333333333333335,"Counter({'PRON': 2, 'PUNCT': 2, 'VERB': 1, 'ADP': 1, 'PROPN': 1, 'CCONJ': 1})",6,1.0,1,1,6,0
571,"Pis ensuite Champlain poursuit l'exploration du Québec, qui à l'époque s'appelait la Nouvelle France",C1,4,100,14,6.214285714285714,"Counter({'PROPN': 4, 'DET': 3, 'NOUN': 3, 'VERB': 2, 'ADP': 2, 'PRON': 2, 'ADV': 1, 'PUNCT': 1})",14,1.0,1,6,14,0
572,Les profils retenus seront rappelés pour participer aux entretiens et aux quarante-deux heures de concours.,B2,3,107,15,6.2,"Counter({'NOUN': 4, 'ADP': 4, 'VERB': 3, 'NUM': 3, 'DET': 1, 'AUX': 1, 'CCONJ': 1, 'PUNCT': 1})",14,0.9333333333333333,0,5,15,0
573,"Paul Andreu, l'architecte de l'aéroport de Roissy (du terminal 1 au terminal 2E-K) ainsi que de l'Opéra de Pékin entre autres, s'était demandé s'il devait installer des portes automatiques dans un aéroport qu'il était en train de concevoir comme le requérait tout aéroport digne de ce nom car, après un rapide calcul à partir des conditions locales, le coût d'achat et surtout de maintenance d'une porte automatique revenait plus cher que le salaire d'un portier qui pouvait nourrir une famille avec.",B2,3,500,81,5.185185185185185,"Counter({'NOUN': 24, 'ADP': 19, 'DET': 15, 'VERB': 8, 'PUNCT': 7, 'ADJ': 6, 'SCONJ': 4, 'PRON': 4, 'PROPN': 3, 'ADV': 3, 'AUX': 3, 'CCONJ': 2, 'NUM': 1})",68,0.8395061728395061,4,15,81,1
574,Tu as passé une bonne journée.,A1,0,30,6,4.166666666666667,"Counter({'ADV': 1, 'AUX': 1, 'VERB': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 1})",6,1.0,0,1,6,0
575,La vie en France est très différente de celle au Canada.,A1,0,56,11,4.181818181818182,"Counter({'ADP': 3, 'PROPN': 2, 'DET': 1, 'NOUN': 1, 'AUX': 1, 'ADV': 1, 'ADJ': 1, 'PRON': 1, 'PUNCT': 1})",11,1.0,0,1,11,0
576,C'est bientôt l'anniversaire de Julie.,A1,0,38,5,6.8,"Counter({'PRON': 1, 'AUX': 1, 'ADV': 1, 'DET': 1, 'NOUN': 1, 'ADP': 1, 'PROPN': 1, 'PUNCT': 1})",5,1.0,0,1,5,0
577,"Trop de charlatans et songe-creux en partie malhonnêtes, en partie dupes de leur propre enthousiasme, ont fait au genre humain de magnifiques promesses qu'ils étaient bien empêchés de tenir.",C2,5,190,29,5.586206896551724,"Counter({'NOUN': 9, 'ADP': 7, 'ADJ': 5, 'PUNCT': 3, 'VERB': 3, 'ADV': 2, 'AUX': 2, 'PRON': 2, 'CCONJ': 1, 'DET': 1})",24,0.8275862068965517,2,7,29,1
578,"Au milieu de ces collines aux formes admirables et se précipitant vers le lac par des pentes si singulières, je puis garder toutes les illusions des descriptions du Tasse et de l'Arioste.",C1,4,187,32,4.875,"Counter({'ADP': 8, 'NOUN': 6, 'DET': 5, 'ADJ': 3, 'VERB': 3, 'PROPN': 3, 'CCONJ': 2, 'PRON': 2, 'PUNCT': 2, 'ADV': 1})",29,0.90625,1,7,32,1
579,Tu parles bien anglais.,A1,0,23,4,5.0,"Counter({'ADV': 2, 'NOUN': 1, 'PRON': 1, 'PUNCT': 1})",4,1.0,0,1,4,0
580,Bonjour à tous !,A1,0,16,4,3.25,"Counter({'ADP': 2, 'ADJ': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
581,M. Aphatie a été le premier à animer une émission dite sérieuse à la radio puis à la télévision.,B1,2,96,19,4.105263157894737,"Counter({'NOUN': 4, 'DET': 4, 'ADP': 3, 'AUX': 2, 'ADJ': 2, 'VERB': 2, 'PROPN': 1, 'CCONJ': 1, 'PUNCT': 1})",16,0.8421052631578947,0,3,19,1
582,"Mais ils sont arrivés en plein hiver, au mois de décembre 1620, et ne sont ni de grands agriculteurs ni de grands chasseurs",B2,3,123,23,4.391304347826087,"Counter({'CCONJ': 4, 'NOUN': 4, 'ADP': 3, 'ADJ': 3, 'AUX': 2, 'VERB': 2, 'PUNCT': 2, 'DET': 2, 'PRON': 1, 'NUM': 1, 'ADV': 1})",18,0.782608695652174,2,3,23,1
583,Ce chiffre devrait encore augmenter dans les prochaines années.,C1,4,63,9,6.111111111111111,"Counter({'DET': 2, 'NOUN': 2, 'VERB': 2, 'ADV': 1, 'ADP': 1, 'ADJ': 1, 'PUNCT': 1})",9,1.0,0,2,9,0
584,Ça faisait longtemps que je ne m'étais pas fait plaisir.,A2,1,56,10,4.7,"Counter({'PRON': 3, 'VERB': 3, 'ADV': 3, 'SCONJ': 1, 'NOUN': 1, 'PUNCT': 1})",10,1.0,0,2,10,0
585,Nous allons à Paris pour prendre un train.,A1,0,42,8,4.375,"Counter({'VERB': 2, 'ADP': 2, 'PRON': 1, 'PROPN': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",8,1.0,0,0,8,0
586,Certains partenaires ne demandent pas votre consentement et s'appuient sur leur intérêt commercial légitime pour traiter vos données.,C2,5,133,18,6.444444444444445,"Counter({'DET': 4, 'NOUN': 4, 'VERB': 3, 'ADV': 2, 'ADP': 2, 'ADJ': 2, 'CCONJ': 1, 'PRON': 1, 'PUNCT': 1})",18,1.0,0,8,18,1
587,Notre héros croyait tous les Français profondément émus comme lui de l'extrême danger que courait la patrie.,B2,3,108,17,5.411764705882353,"Counter({'DET': 4, 'NOUN': 4, 'VERB': 3, 'ADJ': 2, 'ADP': 2, 'ADV': 1, 'PRON': 1, 'SCONJ': 1, 'PUNCT': 1})",17,1.0,0,3,17,1
588,C'est auprès de son grand-père que Grégoire trouvera le courage de lutter pour devenir quelqu'un et grandir tout simplement.,A2,1,124,19,5.578947368421052,"Counter({'VERB': 4, 'ADV': 3, 'ADP': 3, 'PRON': 2, 'DET': 2, 'NOUN': 2, 'SCONJ': 2, 'AUX': 1, 'PROPN': 1, 'CCONJ': 1, 'PUNCT': 1})",18,0.9473684210526315,0,5,19,1
589,J'aime les panoramas.,A2,1,21,3,6.333333333333333,"Counter({'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",3,1.0,0,1,3,0
590,"J'étais toujours dans ses jambes, effectivement, à goûter tous ses plats",C1,4,72,11,5.636363636363637,"Counter({'VERB': 2, 'ADV': 2, 'ADP': 2, 'DET': 2, 'NOUN': 2, 'PUNCT': 2, 'PRON': 1, 'ADJ': 1})",10,0.9090909090909091,2,2,11,0
591,"Au même instant, Fabrice se faisait annoncer chez la comtesse Pietranera.",C1,4,73,11,5.7272727272727275,"Counter({'ADP': 2, 'NOUN': 2, 'PUNCT': 2, 'PROPN': 2, 'VERB': 2, 'ADJ': 1, 'PRON': 1, 'DET': 1})",11,1.0,1,4,11,0
592,"Si nous savions conduire l'automobile à boite automatique, nous pourrions l'emprunter le samedi soir pour nous rendre à l'observatoire.",B2,3,135,19,6.157894736842105,"Counter({'NOUN': 6, 'VERB': 4, 'DET': 4, 'PRON': 3, 'ADP': 3, 'PUNCT': 2, 'SCONJ': 1, 'ADJ': 1})",16,0.8421052631578947,1,6,19,1
593,Je suis tout à fait d'accord avec la jeune fille.,A2,1,49,10,4.0,"Counter({'ADP': 3, 'NOUN': 3, 'PRON': 1, 'AUX': 1, 'ADV': 1, 'DET': 1, 'ADJ': 1, 'PUNCT': 1})",10,1.0,0,1,10,0
594,J'ai 36 ans.,A2,1,12,3,3.3333333333333335,"Counter({'PRON': 1, 'VERB': 1, 'NUM': 1, 'NOUN': 1, 'PUNCT': 1})",3,1.0,0,0,3,0
595,"À cette occasion, a été annoncé un grand plan vélo destiné à faire décoller enfin ce mode de transport, notamment grâce à l'indemnité kilométrique : ce dispositif autorise l'employeur à dédommager ses salariés se rendant au travail à vélo (environ 0, 25 euro par kilomètre parcouru).",B2,3,283,46,5.173913043478261,"Counter({'NOUN': 14, 'ADP': 8, 'DET': 7, 'PUNCT': 7, 'VERB': 7, 'AUX': 3, 'ADV': 3, 'ADJ': 2, 'NUM': 2, 'PRON': 1})",41,0.8913043478260869,4,14,46,1
596,Je peux m'asseoir ici ?,A1,0,23,5,3.8,"Counter({'PRON': 2, 'VERB': 2, 'ADV': 1, 'PUNCT': 1})",5,1.0,0,1,5,0
597,Ne pas respirer les aérosols.,A2,1,29,5,5.0,"Counter({'ADV': 2, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",5,1.0,0,2,5,0
598,Je mange une pomme.,A1,0,19,4,4.0,"Counter({'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
599,Il me reste des croissants.,A1,0,27,5,4.6,"Counter({'PRON': 2, 'VERB': 1, 'ADP': 1, 'NOUN': 1, 'PUNCT': 1})",5,1.0,0,1,5,0
600,"Dès que nous eûmes reçu de ses nouvelles, nous fûmes soulagés",C2,5,61,11,4.636363636363637,"Counter({'VERB': 3, 'ADP': 2, 'PRON': 2, 'ADJ': 2, 'SCONJ': 1, 'DET': 1, 'PUNCT': 1})",10,0.9090909090909091,1,2,11,0
601,Je préfère aller au travail à vélo,A1,0,34,7,4.0,"Counter({'VERB': 3, 'ADP': 2, 'PRON': 1, 'NOUN': 1})",7,1.0,0,0,7,0
602,"A son anniversaire, il a eu autant d'argent que son frère.",B1,2,58,11,4.363636363636363,"Counter({'NOUN': 4, 'DET': 2, 'PUNCT': 2, 'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADV': 1, 'ADP': 1, 'SCONJ': 1})",10,0.9090909090909091,1,2,11,0
603,"Le matin, j'avais eu un autre rendez-vous pour un film encore plus intéressant, alors je ne sais pas ce que je devais faire!",B1,2,124,23,4.434782608695652,"Counter({'PRON': 5, 'VERB': 5, 'ADV': 5, 'DET': 3, 'NOUN': 3, 'PUNCT': 3, 'ADJ': 2, 'ADP': 1})",21,0.9130434782608695,2,2,23,1
604,Nous apprécions qu'ils aient répondu sur-le-champ.,C1,4,50,6,7.5,"Counter({'PRON': 3, 'VERB': 2, 'AUX': 1, 'NOUN': 1, 'PUNCT': 1})",6,1.0,0,2,6,0
605,"Tard le soir, Jules rentre tout seul.",A1,0,37,7,4.428571428571429,"Counter({'ADV': 2, 'PUNCT': 2, 'DET': 1, 'NOUN': 1, 'PROPN': 1, 'VERB': 1, 'ADJ': 1})",7,1.0,1,0,7,0
606,Il a un pantalon vert et une chemise blanche,A1,0,44,9,4.0,"Counter({'DET': 2, 'NOUN': 2, 'PRON': 1, 'VERB': 1, 'PROPN': 1, 'CCONJ': 1, 'ADJ': 1})",9,1.0,0,1,9,0
607,"C'est ainsi que, pendant longtemps, quand, réveillé la nuit, je me ressouvenais de Combray, je n'en revis jamais que cette sorte de pan lumineux, découpé au milieu d'indistinctes ténèbres, pareil à ceux que l'embrasement d'un feu de Bengale ou quelque projection électrique éclairent et sectionnent dans un édifice dont les autres parties restent plongées dans la nuit : à la base assez large, le petit salon, la salle à manger, l'amorce de l'allée obscure par où arriverait M. Swann, l'auteur inconscient de mes tristesses, le vestibule où je m'acheminais vers la première marche de l'escalier, si cruel à monter, qui constituait à lui seul le tronc fort étroit de cette pyramide irrégulière ; et, au faîte, ma chambre à coucher avec le petit couloir à porte vitrée pour l'entrée de maman ; en un mot, toujours vu à la même heure, isolé de tout ce qu'il pouvait y avoir autour, se détachant seul sur l'obscurité, le décor strictement nécessaire (comme celui qu'on voit indiqué en tête des vieilles pièces pour les représentations en province) au drame de mon déshabillage ; comme si Combray n'avait consisté qu'en deux étages reliés par un mince escalier et comme s'il n'y avait jamais été que sept heures du soir.",C2,5,1215,205,4.931707317073171,"Counter({'NOUN': 42, 'ADP': 41, 'DET': 30, 'PUNCT': 27, 'PRON': 24, 'VERB': 23, 'ADJ': 21, 'ADV': 15, 'SCONJ': 8, 'PROPN': 5, 'AUX': 4, 'CCONJ': 4, 'NUM': 2})",156,0.7609756097560976,24,37,205,1
608,Giscard va pourtant réussir à transformer ce revers en tremplin,C1,4,63,10,5.4,"Counter({'VERB': 3, 'PROPN': 2, 'ADP': 2, 'ADV': 1, 'DET': 1, 'NOUN': 1})",10,1.0,0,3,10,0
609,C'est le mot d'ordre d'Epic écrit en grand au début du premier numéro,A2,1,69,13,4.384615384615385,"Counter({'ADP': 5, 'NOUN': 4, 'ADJ': 2, 'PRON': 1, 'AUX': 1, 'DET': 1, 'PROPN': 1, 'VERB': 1})",13,1.0,0,0,13,0
610,Sauf si je dois compter jusqu'à 5.,A1,0,34,7,4.0,"Counter({'ADP': 3, 'VERB': 2, 'SCONJ': 1, 'PRON': 1, 'NUM': 1, 'PUNCT': 1})",7,1.0,0,0,7,0
611,"Serveur : désolé pour le retard, nous sommes très occupés ce soir.",A2,1,66,12,4.583333333333333,"Counter({'PUNCT': 3, 'NOUN': 3, 'DET': 2, 'PROPN': 1, 'ADP': 1, 'PRON': 1, 'AUX': 1, 'ADV': 1, 'VERB': 1})",12,1.0,2,0,12,0
612,Elles ne vont pas au théâtre parce qu'elles n'ont pas le temps.,B1,2,63,12,4.333333333333333,"Counter({'ADV': 4, 'PRON': 2, 'VERB': 2, 'NOUN': 2, 'SCONJ': 2, 'ADP': 1, 'DET': 1, 'PUNCT': 1})",11,0.9166666666666666,0,1,12,0
613,Il y a de la neige à la montage.,A1,0,32,9,2.6666666666666665,"Counter({'PRON': 2, 'ADP': 2, 'DET': 2, 'NOUN': 2, 'VERB': 1, 'PUNCT': 1})",8,0.8888888888888888,0,1,9,0
614,Simone doit exercer sa voix pour rester constante,B2,3,49,8,5.25,"Counter({'VERB': 3, 'PROPN': 1, 'DET': 1, 'NOUN': 1, 'ADP': 1, 'ADJ': 1})",8,1.0,0,1,8,0
615,"C'est pour unifier un territoire constitué d'une myriade de particularismes régionaux et de colonies que l'école devient gratuite, laïque et obligatoire par les lois Ferry de 1881 et 1882.",C2,5,188,29,5.517241379310345,"Counter({'ADP': 6, 'NOUN': 6, 'DET': 4, 'ADJ': 4, 'VERB': 3, 'CCONJ': 3, 'PRON': 2, 'PUNCT': 2, 'NUM': 2, 'AUX': 1, 'PROPN': 1})",25,0.8620689655172413,1,7,29,1
616,La consommation sera encadrée par du personnel et éloignée des lieux publics,B2,3,76,12,5.416666666666667,"Counter({'NOUN': 3, 'DET': 2, 'VERB': 2, 'ADP': 2, 'AUX': 1, 'CCONJ': 1, 'ADJ': 1})",12,1.0,0,4,12,0
617,"De plus, les élèves ont des téléphones portables au collège car ils sont équipés par leurs parents qui veulent pouvoir joindre leur enfant après la classe, parce que ça les rassure.",B2,3,181,31,4.870967741935484,"Counter({'NOUN': 7, 'DET': 5, 'ADP': 4, 'PRON': 4, 'VERB': 4, 'PUNCT': 3, 'AUX': 2, 'SCONJ': 2, 'ADV': 1, 'ADJ': 1, 'CCONJ': 1})",30,0.967741935483871,2,3,31,1
618,"Avec le printemps, qui commence en mars, le soleil est de retour et le temps se réchauffe.",A1,0,90,17,4.352941176470588,"Counter({'NOUN': 5, 'ADP': 3, 'DET': 3, 'PUNCT': 3, 'PRON': 2, 'VERB': 2, 'AUX': 1, 'CCONJ': 1})",15,0.8823529411764706,2,3,17,1
619,C'est pour quand ?,A1,0,18,4,3.75,"Counter({'PRON': 1, 'VERB': 1, 'ADP': 1, 'SCONJ': 1, 'PUNCT': 1})",4,1.0,0,0,4,0
620,"Ce livre, tu me le conseilles ou tu me le déconseilles?",B1,2,55,11,4.090909090909091,"Counter({'DET': 3, 'NOUN': 2, 'PUNCT': 2, 'ADP': 2, 'PRON': 2, 'PROPN': 1, 'CCONJ': 1})",8,0.7272727272727273,1,2,11,0
621,"Moi, je suis musicien, je suis violoniste.",A1,0,42,7,5.142857142857143,"Counter({'PUNCT': 3, 'PRON': 2, 'AUX': 2, 'PROPN': 1, 'ADV': 1, 'VERB': 1})",5,0.7142857142857143,2,2,7,0
622,"Année après année, le troupeau prospère jusqu'à compter, en 1996, 3 500 têtes.",C1,4,78,13,5.076923076923077,"Counter({'NOUN': 4, 'ADP': 4, 'PUNCT': 4, 'DET': 3, 'ADJ': 1, 'VERB': 1, 'NUM': 1})",13,1.0,3,3,13,0
623,"Le pays, qui pèse 17 % des émissions de GES, doit impérativement ratifier le protocole de Kyoto pour que celui-ci entre en vigueur.",C1,4,131,23,4.739130434782608,"Counter({'NOUN': 7, 'ADP': 6, 'PUNCT': 3, 'VERB': 3, 'DET': 2, 'PRON': 2, 'NUM': 1, 'ADV': 1, 'SCONJ': 1})",22,0.9565217391304348,2,6,23,1
624,"C'est de votre faute : on utilise cette expression quand une autre personne est responsable, est coupable d'une action.",B1,2,119,19,5.315789473684211,"Counter({'DET': 4, 'NOUN': 4, 'AUX': 3, 'PUNCT': 3, 'ADJ': 3, 'PRON': 2, 'ADP': 2, 'VERB': 1, 'SCONJ': 1})",18,0.9473684210526315,2,4,19,1
625,"La liberté correspondrait donc à un sentiment intérieur, à une expérience immédiate en chaque homme",C2,5,99,15,5.666666666666667,"Counter({'DET': 4, 'NOUN': 4, 'ADP': 3, 'ADJ': 2, 'VERB': 1, 'ADV': 1, 'PUNCT': 1})",14,0.9333333333333333,1,5,15,0
626,La famille Chanel découvre la maison dans laquelle elle va passer sa première semaine de vacances.,A2,1,98,16,5.1875,"Counter({'NOUN': 4, 'DET': 3, 'VERB': 3, 'ADP': 2, 'PRON': 2, 'PROPN': 1, 'ADJ': 1, 'PUNCT': 1})",16,1.0,0,4,16,1
627,Non Paul tu restes là ! Tu es sorti toute la journée.,A2,1,53,12,3.5,"Counter({'ADV': 2, 'VERB': 2, 'PUNCT': 2, 'ADJ': 2, 'DET': 2, 'PROPN': 1, 'PRON': 1, 'NOUN': 1})",12,1.0,0,1,12,0
628,"Et le moine me conta des histoires, toutes les vieilles histoires de ce lieu, des légendes, toujours des légendes.",B2,3,114,19,5.052631578947368,"Counter({'NOUN': 6, 'DET': 5, 'PUNCT': 4, 'ADJ': 2, 'ADP': 2, 'CCONJ': 1, 'PRON': 1, 'VERB': 1, 'ADV': 1})",17,0.8947368421052632,3,6,19,1
629,"La violence des vols et des agressions scande l'itinérance d'un vagabond qui fréquente le monde des individus statiques, auquel l'auteur ne se rattache plus, et celui des bas-fonds, qui l'inquiète ou le dégoûte.",C2,5,211,33,5.424242424242424,"Counter({'NOUN': 10, 'DET': 6, 'ADP': 5, 'PRON': 5, 'VERB': 4, 'PUNCT': 4, 'CCONJ': 3, 'ADJ': 2, 'ADV': 2})",27,0.8181818181818182,3,12,33,1
630,Qu'est-ce que vous faites le soir ?,A1,0,35,7,4.142857142857143,"Counter({'PRON': 3, 'AUX': 1, 'SCONJ': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1})",7,1.0,0,1,7,0
631,La liberté humaine est-elle donc possible,C2,5,41,6,6.0,"Counter({'ADJ': 2, 'DET': 1, 'NOUN': 1, 'VERB': 1, 'ADV': 1})",6,1.0,0,2,6,0
632,"n revanche, Socrate choisit la vie ordonnée, celle où les tonneaux du sage ""seraient en bon état""",C2,5,97,17,4.764705882352941,"Counter({'NOUN': 5, 'PUNCT': 4, 'AUX': 2, 'DET': 2, 'ADJ': 2, 'PRON': 2, 'ADP': 2, 'PROPN': 1, 'VERB': 1})",17,1.0,2,4,17,1
633,Ils ont des étoiles plein les yeux,A2,1,34,7,4.0,"Counter({'DET': 2, 'NOUN': 2, 'PRON': 1, 'VERB': 1, 'ADJ': 1})",7,1.0,0,0,7,0
634,L'analyse des valeurs de l'indice de consolidation institutionnelle montre également le caractère très fragmenté du maillage communal suisse en comparaison européenne.,C2,5,167,21,7.0,"Counter({'NOUN': 8, 'ADP': 5, 'ADJ': 5, 'DET': 3, 'ADV': 2, 'PUNCT': 1})",20,0.9523809523809523,0,11,21,1
635,"Ce matin, Sarah est triste.",A1,0,27,5,4.6,"Counter({'PUNCT': 2, 'DET': 1, 'NOUN': 1, 'PROPN': 1, 'AUX': 1, 'ADJ': 1})",5,1.0,1,0,5,0
636,Je n'ai pas de leçons à recevoir.,A2,1,33,7,3.857142857142857,"Counter({'ADV': 2, 'VERB': 2, 'PRON': 1, 'DET': 1, 'NOUN': 1, 'ADP': 1, 'PUNCT': 1})",7,1.0,0,1,7,0
637,Je vais tirer une balle dans chacun de tes membres si tu ne me donnes pas cette serviette.,B1,2,90,18,4.055555555555555,"Counter({'PRON': 4, 'NOUN': 4, 'VERB': 3, 'DET': 2, 'ADP': 2, 'ADV': 2, 'SCONJ': 1, 'PUNCT': 1})",18,1.0,0,1,18,1
638,"Le voilà, l'étendard des quinquas* du XXIe siècle, leur cri de ralliement.",C1,4,74,12,5.25,"Counter({'NOUN': 5, 'DET': 3, 'PUNCT': 3, 'ADP': 3, 'ADJ': 3})",12,1.0,2,3,12,0
639,"Merci monsieur, au revoir.",A1,0,26,4,5.75,"Counter({'NOUN': 2, 'PUNCT': 2, 'ADP': 1, 'VERB': 1})",4,1.0,1,1,4,0
640,"A la fin de son apprentissage, Julien est parti en France.",A2,1,58,11,4.363636363636363,"Counter({'ADP': 3, 'DET': 2, 'NOUN': 2, 'PUNCT': 2, 'PROPN': 2, 'AUX': 1, 'VERB': 1})",11,1.0,1,1,11,0
641,"Pour l'heure, l'isolement à l'improviste semble leur réussir : ils ont ouvert une bouteille de champagne pour fêter leur emménagement ensemble et en gardent une au frais pour célébrer la fin du confinement.",B2,3,206,33,5.2727272727272725,"Counter({'NOUN': 10, 'ADP': 8, 'DET': 8, 'VERB': 4, 'PUNCT': 3, 'ADV': 2, 'PRON': 1, 'AUX': 1, 'CCONJ': 1})",30,0.9090909090909091,2,9,33,1
642,"Prolongation de la vie, retard de la vieillesse, cessation des douleurs, moyens pour corriger les défauts naturels ou pour exalter les facultés intellectuelles, etc. : à faire luire tant de vains espoirs, ils ont fait naître un si violent préjugé contre toutes nouveautés de ce genre qu'elles en sont maintenant discréditées au point que nul mortel, même courageux, ne se hasarderait à entreprendre quelque chose de semblable.",C2,5,426,67,5.373134328358209,"Counter({'NOUN': 18, 'ADP': 12, 'PUNCT': 9, 'DET': 8, 'VERB': 8, 'ADJ': 6, 'PRON': 6, 'ADV': 5, 'AUX': 2, 'CCONJ': 1, 'SCONJ': 1})",59,0.8805970149253731,8,17,67,1
643,"Si nous écoutions le discours plus attentivement, nous comprendrions mieux l'objet des revendications établies par ce parti politique de la jeunesse suisse.",B2,3,156,22,6.136363636363637,"Counter({'NOUN': 5, 'DET': 4, 'VERB': 3, 'ADV': 3, 'ADP': 3, 'PRON': 2, 'PUNCT': 2, 'ADJ': 2, 'SCONJ': 1})",21,0.9545454545454546,1,8,22,1
644,"Paul Andreu, l'architecte de l'aéroport de Roissy (du terminal 1 au terminal 2E-K) ainsi que de l'Opéra de Pékin entre autres, s'était demandé s'il devait installer des portes automatiques dans un aéroport qu'il était en train de concevoir comme le requérait tout aéroport digne de ce nom car, après un rapide calcul à partir des conditions locales, le coût d'achat et sur-tout de maintenance d'une porte automatique revenait plus cher que le salaire d'un portier qui pouvait nourrir une famille avec. ce que la porte était bien incapable de faire!",C2,5,548,90,5.1,"Counter({'NOUN': 25, 'ADP': 20, 'DET': 16, 'VERB': 9, 'PUNCT': 8, 'ADJ': 8, 'PRON': 6, 'SCONJ': 4, 'AUX': 4, 'PROPN': 3, 'ADV': 3, 'CCONJ': 2, 'NUM': 1})",72,0.8,4,17,90,1
645,"Je ne peux rien te dire, Victor.",A1,0,32,7,3.7142857142857144,"Counter({'VERB': 3, 'PRON': 2, 'PUNCT': 2, 'ADV': 1, 'PROPN': 1})",7,1.0,1,0,7,0
646,C'est dans ce village de 1638 habitants que sont implantés les locaux de la nouvelle émission de téléréalité.,A2,1,109,18,5.111111111111111,"Counter({'NOUN': 5, 'ADP': 4, 'DET': 3, 'PRON': 2, 'AUX': 2, 'NUM': 1, 'VERB': 1, 'ADJ': 1, 'PUNCT': 1})",16,0.8888888888888888,0,5,18,1
647,"Il n'y a absolument aucun doute que si l'Education nationale distribuait des DVD de séries en version originale au lieu de payer des enseignants, les français parleraient beaucoup mieux les langues étrangères (et perdraient moins de temps)",C2,5,239,37,5.486486486486487,"Counter({'NOUN': 11, 'ADP': 6, 'ADV': 5, 'DET': 5, 'VERB': 4, 'ADJ': 3, 'PUNCT': 3, 'PRON': 2, 'SCONJ': 2, 'CCONJ': 1})",33,0.8918918918918919,1,11,37,1
648,"Ce qu'elle taisait, c'était l'escapade amoureuse de Jean, des lettres écrites à une fillette noble de la ville, des baisers échangés pardessus un mur, tout un scandale qui l'avait déterminée au départ ; et elle accompagnait surtout son frère à Paris pour veiller sur lui, prise de terreurs maternelles, devant ce grand enfant si beau et si gai, que toutes les femmes adoraient.",C2,5,377,63,5.0,"Counter({'NOUN': 15, 'ADP': 11, 'PUNCT': 9, 'DET': 9, 'PRON': 8, 'ADJ': 8, 'VERB': 4, 'SCONJ': 3, 'AUX': 2, 'PROPN': 2, 'CCONJ': 2, 'ADV': 2})",56,0.8888888888888888,8,12,63,1
